"TIME","GEO","SPECIES","PRES","DEST","UNIT","NATVESSR","Value","Flag and Footnotes"
"2010","Finland","Freshwater fishes","All presentation forms","Human consumption","Euro","Total","4,015,329",""
"2010","Finland","Freshwater fishes","All presentation forms","Human consumption","Tonnes product weight","Total","2,369",""
"2010","Finland","Freshwater fishes","All presentation forms","Human consumption","Euro/Tonne","Total","1,695",""
"2010","Finland","Carps, barbels and other cyprinids","All presentation forms","Human consumption","Euro","Total","327,073",""
"2010","Finland","Carps, barbels and other cyprinids","All presentation forms","Human consumption","Tonnes product weight","Total","997",""
"2010","Finland","Carps, barbels and other cyprinids","All presentation forms","Human consumption","Euro/Tonne","Total","328",""
"2010","Finland","Miscellaneous freshwater fishes","All presentation forms","Human consumption","Euro","Total","3,688,256",""
"2010","Finland","Miscellaneous freshwater fishes","All presentation forms","Human consumption","Tonnes product weight","Total","1,372",""
"2010","Finland","Miscellaneous freshwater fishes","All presentation forms","Human consumption","Euro/Tonne","Total","2,688",""
"2010","Finland","Diadromous fishes","All presentation forms","Human consumption","Euro","Total","4,543,484",""
"2010","Finland","Diadromous fishes","All presentation forms","Human consumption","Tonnes product weight","Total","1,515",""
"2010","Finland","Diadromous fishes","All presentation forms","Human consumption","Euro/Tonne","Total","2,999",""
"2010","Finland","River eels","All presentation forms","Human consumption","Euro","Total",":",""
"2010","Finland","River eels","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2010","Finland","River eels","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2010","Finland","Salmons, trouts, smelts","All presentation forms","Human consumption","Euro","Total","4,543,484",""
"2010","Finland","Salmons, trouts, smelts","All presentation forms","Human consumption","Tonnes product weight","Total","1,515",""
"2010","Finland","Salmons, trouts, smelts","All presentation forms","Human consumption","Euro/Tonne","Total","2,999",""
"2010","Finland","Marine fishes","All presentation forms","Human consumption","Euro","Total","4,571,885",""
"2010","Finland","Marine fishes","All presentation forms","Human consumption","Tonnes product weight","Total","22,747",""
"2010","Finland","Marine fishes","All presentation forms","Human consumption","Euro/Tonne","Total","201",""
"2010","Finland","Flounders, halibuts, soles","All presentation forms","Human consumption","Euro","Total","31,895",""
"2010","Finland","Flounders, halibuts, soles","All presentation forms","Human consumption","Tonnes product weight","Total","11",""
"2010","Finland","Flounders, halibuts, soles","All presentation forms","Human consumption","Euro/Tonne","Total","2,873",""
"2010","Finland","Cods, hakes, haddocks","All presentation forms","Human consumption","Euro","Total","2,496",""
"2010","Finland","Cods, hakes, haddocks","All presentation forms","Human consumption","Tonnes product weight","Total","1",""
"2010","Finland","Cods, hakes, haddocks","All presentation forms","Human consumption","Euro/Tonne","Total","2,496",""
"2010","Finland","Herrings, sardines, anchovies","All presentation forms","Human consumption","Euro","Total","4,527,400",""
"2010","Finland","Herrings, sardines, anchovies","All presentation forms","Human consumption","Tonnes product weight","Total","22,637",""
"2010","Finland","Herrings, sardines, anchovies","All presentation forms","Human consumption","Euro/Tonne","Total","200",""
"2010","Finland","Marine fishes not identified","All presentation forms","Human consumption","Euro","Total","10,094",""
"2010","Finland","Marine fishes not identified","All presentation forms","Human consumption","Tonnes product weight","Total","98",""
"2010","Finland","Marine fishes not identified","All presentation forms","Human consumption","Euro/Tonne","Total","103",""
"2010","Finland","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro","Total",":",""
"2010","Finland","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2010","Finland","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2010","Finland","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro","Total","2,496",""
"2010","Finland","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Tonnes product weight","Total","1",""
"2010","Finland","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro/Tonne","Total","2,496",""
"2010","Finland","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro","Total",":",""
"2010","Finland","European eel - Anguilla anguilla","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2010","Finland","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2010","Finland","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Euro","Total","260,610",""
"2010","Finland","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Tonnes product weight","Total","741",""
"2010","Finland","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Euro/Tonne","Total","352",""
"2010","Finland","Burbot - Lota lota","All presentation forms","Human consumption","Euro","Total","276,413",""
"2010","Finland","Burbot - Lota lota","All presentation forms","Human consumption","Tonnes product weight","Total","63",""
"2010","Finland","Burbot - Lota lota","All presentation forms","Human consumption","Euro/Tonne","Total","4,388",""
"2010","Finland","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Euro","Total","5,536",""
"2010","Finland","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Tonnes product weight","Total","29",""
"2010","Finland","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Euro/Tonne","Total","191",""
"2010","Finland","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Total","10,094",""
"2010","Finland","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Total","98",""
"2010","Finland","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Total","103",""
"2010","Finland","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Total","31,895",""
"2010","Finland","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Total","11",""
"2010","Finland","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Total","2,873",""
"2010","Finland","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro","Total","1,253,476",""
"2010","Finland","European perch - Perca fluviatilis","All presentation forms","Human consumption","Tonnes product weight","Total","741",""
"2010","Finland","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro/Tonne","Total","1,692",""
"2010","Finland","Northern pike - Esox lucius","All presentation forms","Human consumption","Euro","Total","282,729",""
"2010","Finland","Northern pike - Esox lucius","All presentation forms","Human consumption","Tonnes product weight","Total","217",""
"2010","Finland","Northern pike - Esox lucius","All presentation forms","Human consumption","Euro/Tonne","Total","1,303",""
"2010","Finland","Pike-perch - Stizostedion lucioperca","All presentation forms","Human consumption","Euro","Total","1,875,639",""
"2010","Finland","Pike-perch - Stizostedion lucioperca","All presentation forms","Human consumption","Tonnes product weight","Total","351",""
"2010","Finland","Pike-perch - Stizostedion lucioperca","All presentation forms","Human consumption","Euro/Tonne","Total","5,344",""
"2010","Finland","Roach - Rutilus rutilus","All presentation forms","Human consumption","Euro","Total","60,927",""
"2010","Finland","Roach - Rutilus rutilus","All presentation forms","Human consumption","Tonnes product weight","Total","227",""
"2010","Finland","Roach - Rutilus rutilus","All presentation forms","Human consumption","Euro/Tonne","Total","268",""
"2010","Finland","Vendace - Coregonus albula","All presentation forms","Human consumption","Euro","Total","257,558",""
"2010","Finland","Vendace - Coregonus albula","All presentation forms","Human consumption","Tonnes product weight","Total","132",""
"2010","Finland","Vendace - Coregonus albula","All presentation forms","Human consumption","Euro/Tonne","Total","1,951",""
"2010","Finland","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Euro","Total","4,527,400",""
"2010","Finland","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Tonnes product weight","Total","22,637",""
"2010","Finland","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Euro/Tonne","Total","200",""
"2010","Finland","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Euro","Total",":",""
"2010","Finland","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2010","Finland","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2010","Finland","European whitefish - Coregonus lavaretus","All presentation forms","Human consumption","Euro","Total","2,898,560",""
"2010","Finland","European whitefish - Coregonus lavaretus","All presentation forms","Human consumption","Tonnes product weight","Total","647",""
"2010","Finland","European whitefish - Coregonus lavaretus","All presentation forms","Human consumption","Euro/Tonne","Total","4,480",""
