"Year","Species","Metric.Tons","Pounds","LandedValue"
2007,"CRAB, GREEN",96.6,212941,273431
2007,"CRAB, HORSESHOE",818.7,1804968,1147835
2007,"CRAB, JONAH",3889.9,8575621,4546102
2007,"CRAB, KING",11765.8,25938992,97882432
2007,"CRAB, RED ROCK",582.4,1283943,1642912
2007,"CRAB, SNOW",15478.8,34124621,50403015
2007,"CRAB, SOUTHERN TANNER",1885.9,4157555,6306563
2007,"CRAB, SPIDER",8.9,19630,7852
2007,"CRABS ",710.6,1566590,1074819
2007,"CRAPPIE",0.8,1712,3109
2007,"CRAYFISHES OR CRAWFISHES",7264.2,16014656,9264332
2007,"CREOLE-FISH",0.1,252,156
2007,"CROAKER, ATLANTIC",9033.5,19915273,8619542
2007,"CROAKER, PACIFIC WHITE",28.9,63640,43945
2007,"CUNNER",3,6595,14417
2007,"CUSK",87.5,192832,120695
2007,"CUTLASSFISH, ATLANTIC",24.1,53216,70172
2007,"DEALFISH",5.1,11297,4721
2007,"DOLPHINFISH",1186.4,2615641,5762008
2007,"DORY, AMERICAN JOHN",29.3,64486,58948
2007,"DRUM, BLACK",2021.8,4457216,3636440
2007,"DRUM, FRESHWATER",455.9,1004990,151568
2007,"DRUM, RED",127.1,280155,400735
2007,"DRUMS",4.1,9112,4439
2007,"ECHINODERM",3.7,8182,2070
2007,"EEL, AMERICAN",334.6,737595,2792329
2007,"EEL, CONGER",38.5,84877,45140
2007,"EELS",2.4,5382,6611
2007,"EELS, SNAKE",0.1,259,291
2007,"EMPERORS",1.5,3320,11207
2007,"ESCOLAR",62.8,138516,112707
2007,"FINFISHES, UNC BAIT AND ANIMAL FOOD",1066.8,2351884,547626
2007,"FINFISHES, UNC FOR FOOD",1559.5,3437972,577419
2007,"FINFISHES, UNC GENERAL",3189.2,7030945,3756774
2007,"FLATFISH",5979.8,13183054,5185286
2007,"FLOUNDER, ARROWTOOTH",22425.7,49439807,3262709
2007,"FLOUNDER, FOURSPOT",7.3,16061,7730
2007,"FLOUNDER, PACIFIC, SANDDAB",187.6,413568,190772
2007,"FLOUNDER, SOUTHERN",980.7,2162001,5080530
2007,"FLOUNDER, STARRY",51.7,114029,48130
2007,"FLOUNDER, SUMMER",4445.5,9800522,23848565
2007,"FLOUNDER, WINDOWPANE",199.6,439974,201113
2007,"FLOUNDER, WINTER",2666.7,5879052,12320167
2007,"FLOUNDER, WITCH",1069.1,2356857,5691420
2007,"FLOUNDER, YELLOWTAIL",1753.7,3866121,7215304
2007,"FLOUNDER,ATLANTIC,PLAICE",990.8,2184232,3552023
2007,"FLOUNDER,PACIFIC,SANDDAB",107.1,236024,104812
2007,"FLOUNDERS, RIGHTEYE",0.4,950,606
2007,"GAG",944.3,2081912,6980570
2007,"GARS",366.3,807604,736120
2007,"GLASSEYE SNAPPER",1.9,4111,13619
2007,"GOATFISHES",12,26479,94326
2007,"GOLDFISH",57.1,125983,67499
2007,"GOOSEFISH",12338,27200431,28850179
2007,"GRAYSBY",0.1,268,909
2007,"GREENLING, KELP",19.8,43729,200750
2007,"GRENADIERS",128.4,283010,47262
2007,"GROUPER, BLACK",105.7,232992,741216
2007,"GROUPER, MARBLED",2.5,5479,11685
2007,"GROUPER, MISTY",1.8,4074,11985
2007,"GROUPER, RED",2246.1,4951837,12698527
2007,"GROUPER, SNOWY",140.5,309703,894734
2007,"GROUPER, WARSAW",40.7,89641,200542
2007,"GROUPER, YELLOWEDGE",467.9,1031639,3214756
2007,"GROUPER, YELLOWFIN",5.7,12555,41319
2007,"GROUPERS",12.5,27634,129535
2007,"GRUNT, WHITE",16.6,36502,40679
2007,"GRUNTS",116.1,256024,239392
2007,"HADDOCK",3624.8,7991164,12294732
2007,"HAGFISHES",1291.4,2847056,1713083
2007,"HAKE, ATLANTIC, RED/WHITE",3.7,8096,5304
2007,"HAKE, OFFSHORE SILVER",10.1,22201,9125
2007,"HAKE, PACIFIC (WHITING)",206174.8,454532973,32603240
2007,"HAKE, RED",510.3,1125086,429539
2007,"HAKE, SILVER",6353.5,14006995,7876732
2007,"HAKE, SILVER (OFFSHORE MIXED)",0.1,151,337
2007,"HAKE, WHITE",1524.7,3361454,3886765
2007,"HALIBUT, ATLANTIC",24.1,53184,257880
2007,"HALIBUT, CALIFORNIA",178.8,394152,1844518
2007,"HALIBUT, GREENLAND",1541,3397270,342059
2007,"HALIBUT, PACIFIC",31712.5,69913339,227089901
2007,"HARVESTFISH",88.8,195852,224079
2007,"HERRING, ATLANTIC",73846.1,162801012,19197910
2007,"HERRING, ATLANTIC THREAD",208.5,459623,82173
2007,"HERRING, BLUEBACK",15.6,34289,5606
2007,"HERRING, LAKE OR CISCO",329.6,726557,307752
2007,"HERRING, PACIFIC",31447.2,69328604,15314994
2007,"HERRING, PACIFIC, ROE ON KELP",8.8,19405,6019
2007,"HERRINGS",1162.4,2562711,372873
2007,"HIND, RED",7.9,17420,50093
2007,"HIND, ROCK",10.1,22372,87670
2007,"HIND, SPECKLED",40,88195,242385
2007,"HOGFISH",24.1,53175,146062
2007,"HOUNDFISH",1.1,2422,363
2007,"JACK MACKEREL",631,1391207,143861
2007,"JACK, ALMACO",85.1,187606,170743
2007,"JACK, BAR",22.8,50331,41969
2007,"JACK, BLACK",0.2,436,702
2007,"JACK, CREVALLE",218.3,481259,359230
2007,"JACKS",52.2,115116,115106
2007,"JOBFISH, GREEN (UKU)",67.5,148899,473579
2007,"KING WHITING",583.9,1287313,1267237
2007,"KINGFISH, NORTHERN",0.3,689,548
2007,"LADYFISH",554.4,1222256,953628
2007,"LAUNCE, AMERICAN SAND",5.3,11606,49677
2007,"LEATHER-SKIN",0.1,278,472
2007,"LEATHERJACKETS",180.8,398631,538238
2007,"LIMPETS",3.1,6794,58744
2007,"LINGCOD",270,595162,665530
2007,"LOBSTER, AMERICAN",36759.3,81039466,368527642
2007,"LOBSTER, BANDED SPINY",3.6,7845,92908
2007,"LOBSTER, CALIFORNIA SPINY",300.6,662644,6915601
2007,"LOBSTER, CARIBBEAN SPINY",1706.4,3761889,27012050
2007,"LOBSTER, SLIPPER",1.7,3787,21405
2007,"LOOKDOWN",8,17611,13753
2007,"MACKEREL (SCOMBER)",0.5,1074,948
2007,"MACKEREL, ATLANTIC",25529.6,56282514,6735292
2007,"MACKEREL, CHUB",5442.2,11997930,838620
2007,"MACKEREL, FRIGATE",0.1,137,172
2007,"MACKEREL, KING",454.7,1002408,1481788
2007,"MACKEREL, KING AND CERO",2297.5,5064962,8615493
2007,"MACKEREL, SPANISH",2168.4,4780480,3827089
2007,"MANTIS SHRIMPS",1,2128,4058
2007,"MARGATE",6.6,14597,11196
2007,"MARLIN, BLACK",2.2,4770,6157
2007,"MARLIN, BLUE",338.9,747197,912757
2007,"MARLIN, STRIPED",282.7,623175,1108765
2007,"MENHADEN",673242.4,1484230241,92724854
2007,"MOJARRAS",239.1,527062,604475
2007,"MOLLUSKS",30.5,67299,206213
2007,"MOONFISH, ATLANTIC",29.2,64324,60617
2007,"MULLET, STRIPED (LIZA)",5304.3,11693793,6771586
2007,"MULLET, WHITE",128.3,282832,187986
2007,"MULLETS",55.2,121640,182880
2007,"MUMMICHOG",1.2,2687,12343
2007,"MUSSEL, BLUE",1558.8,3436506,6065673
2007,"OCEAN SUNFISH",0,86,31
2007,"OCTOPUS",16,35332,81635
2007,"OILFISH",215.7,475626,1036649
2007,"OPAH",556.3,1226428,2170629
2007,"OYSTER, EASTERN",11864.7,26156945,95539951
2007,"OYSTER, EUROPEAN FLAT",7.6,16662,255614
2007,"OYSTER, OLYMPIA",0,59,4495
2007,"OYSTER, PACIFIC",5702.1,12570953,46119185
2007,"PARROTFISHES",21.6,47638,161658
2007,"PERCH, WHITE",919.2,2026558,1286928
2007,"PERCH, YELLOW",579.8,1278310,2819640
2007,"PERIWINKLES",74.7,164660,341598
2007,"PERMIT",6.7,14757,22189
2007,"PIGFISH",23,50640,134369
2007,"PINFISH",75.7,166926,357242
2007,"PINFISH, SPOTTAIL",5.2,11471,4615
2007,"POLLOCK",8340.5,18387464,8517640
2007,"POLLOCK, WALLEYE",1391001.8,3066602600,297460589
2007,"POMFRETS",269,592991,1460868
2007,"POMPANO, AFRICAN",3.5,7616,13722
2007,"POMPANO, FLORIDA",211.9,467112,1572150
2007,"PORGY, JOLTHEAD",2.7,5933,6316
2007,"PORGY, KNOBBED",9.9,21764,20762
2007,"PORGY, RED",131,288722,371815
2007,"PORGY, WHITEBONE",4.9,10781,13849
2007,"POUT, OCEAN",2.7,5971,3504
2007,"PRICKLEBACK, MONKEYFACE",0,39,131
2007,"PUFFER, NOTHERN",8.5,18669,11171
2007,"PUFFERS",0.2,381,216
2007,"QUILLBACK",125.9,277470,53622
2007,"RAY,COWNOSE",43.3,95539,191108
2007,"RAY,STINGRAYS",1.5,3352,1041
2007,"RAYS",4,8764,2627
2007,"REDFISH, ACADIAN",781.4,1722716,997707
2007,"ROCKFISH, AURORA",3.7,8075,3561
2007,"ROCKFISH, BANK",26,57211,64140
2007,"ROCKFISH, BLACK",184.2,406173,757992
2007,"ROCKFISH, BLACK-AND-YELLOW",10.3,22762,162228
2007,"ROCKFISH, BLACKGILL",24.5,54059,84830
2007,"ROCKFISH, BLUE",18.9,41727,58920
2007,"ROCKFISH, BOCACCIO",6.8,15022,19945
2007,"ROCKFISH, BRONZESPOTTED",0,96,121
2007,"ROCKFISH, BROWN",21.9,48177,294079
2007,"ROCKFISH, CANARY",5.8,12798,6833
2007,"ROCKFISH, CHILIPEPPER",56.1,123685,100059
2007,"ROCKFISH, CHINA",4.2,9187,67606
2007,"ROCKFISH, COPPER",5.2,11574,45769
2007,"ROCKFISH, DARKBLOTCHED",136.2,300244,152846
2007,"ROCKFISH, FLAG",0.2,343,1186
2007,"ROCKFISH, GOPHER",19.9,43922,311449
2007,"ROCKFISH, GRASS",19.1,42093,428315
2007,"ROCKFISH, GREENBLOTCHED",0.9,1892,2055
2007,"ROCKFISH, GREENSPOTTED",0.9,1915,4599
2007,"ROCKFISH, GREENSTRIPED",0,41,43
2007,"ROCKFISH, KELP",0.5,1001,5664
2007,"ROCKFISH, OLIVE",1,2281,4640
2007,"ROCKFISH, PACIFIC OCEAN PERCH",28117.5,61987758,14768263
2007,"ROCKFISH, REDBANDED",1.1,2379,2386
2007,"ROCKFISH, REDSTRIPE",0.4,881,434
2007,"ROCKFISH, ROSY",0.5,1164,3451
2007,"ROCKFISH, SILVERGRAY",0,66,28
2007,"ROCKFISH, SPECKLED",0,91,191
2007,"ROCKFISH, SPLITNOSE",81.7,180209,63125
2007,"ROCKFISH, SQUARESPOT",0.2,438,1504
2007,"ROCKFISH, STARRY",0.5,1191,4664
2007,"ROCKFISH, STRIPETAIL",0,51,26
2007,"ROCKFISH, SWORDSPINE",0,10,10
2007,"ROCKFISH, TREEFISH",1.1,2448,19548
2007,"ROCKFISH, VERMILION",19.9,43901,100930
2007,"ROCKFISH, WIDOW",160.8,354589,157995
2007,"ROCKFISH, YELLOWEYE",6.9,15318,18633
2007,"ROCKFISH, YELLOWTAIL",323.1,712264,289379
2007,"ROCKFISHES",12270,27050496,8782877
2007,"ROSEFISH, BLACKBELLY",2.6,5754,6655
2007,"RUDDERFISH, BANDED",15.8,34927,24519
2007,"RUNNER, BLUE",166.8,367676,268485
2007,"RUNNER, RAINBOW",0.4,987,2063
2007,"SABLEFISH",19901.6,43874971,115610312
2007,"SAILFISH",11.7,25902,24767
2007,"SALMON, CHINOOK",6643.2,14645665,43416790
2007,"SALMON, CHUM",49974.4,110173478,37139175
2007,"SALMON, COHO",12332.3,27187878,25364629
2007,"SALMON, PINK",207503.5,457462153,70305410
2007,"SALMON, SOCKEYE",125458.1,276584905,205362906
2007,"SAND PERCH",0.5,1097,1850
2007,"SANDWORMS",179.2,395118,2142568
2007,"SARDINE, PACIFIC",126463.1,278800494,13256298
2007,"SARDINE, SPANISH",7.2,15892,10929
2007,"SCAD, BIGEYE",212,467349,898509
2007,"SCAD, MACKEREL",87.4,192691,456794
2007,"SCADS",369.1,813690,542876
2007,"SCALLOP, BAY",95,209388,1565746
2007,"SCALLOP, SEA",26512.8,58450048,386044547
2007,"SCALLOPS",0.1,326,2158
2007,"SCAMP",313.6,691373,2360239
2007,"SCORPIONFISH, SPINYCHEEK",0.2,412,484
2007,"SCORPIONFISHES",5.7,12606,34856
2007,"SCULPINS",585.9,1291721,38042
2007,"SCUP",4209.8,9280984,8047089
2007,"SCUPS OR PORGIES",121.5,267799,266579
2007,"SEA BASS, BLACK",1189.6,2622592,7472480
2007,"SEA BASS, GIANT",3.8,8382,18654
2007,"SEA BASS, ROCK",0.6,1383,537
2007,"SEA CATFISHES",5.3,11760,2823
2007,"SEA CHUBS",14.1,31073,34004
2007,"SEA CUCUMBER",2918,6433038,2091393
2007,"SEA RAVEN",1.1,2453,2260
2007,"SEA URCHINS",6705.3,14782547,10294842
2007,"SEABASS, WHITE",220.7,486549,1154017
2007,"SEAROBINS",31.5,69432,10096
2007,"SEATROUT, SAND",41.6,91718,59471
2007,"SEATROUT, SPOTTED",236.2,520811,810617
2007,"SEAWEED, KELP",3.5,7758,10210
2007,"SEAWEEDS",53.4,117824,48331
2007,"SHAD, AMERICAN",446.7,984685,802963
2007,"SHAD, GIZZARD",637.9,1406220,194906
2007,"SHAD, HICKORY",24.2,53369,12223
2007,"SHARK, ATLANTIC SHARPNOSE",195.9,431937,171117
2007,"SHARK, BIGEYE THRESHER",4.9,10713,4334
2007,"SHARK, BLACKNOSE",42.5,93591,48445
2007,"SHARK, BLACKTIP",660.4,1455990,413561
2007,"SHARK, BLUE",0.2,542,520
2007,"SHARK, BONNETHEAD",31.8,70103,34604
2007,"SHARK, BULL",91.5,201794,55351
2007,"SHARK, DOGFISH",91.2,201007,50348
2007,"SHARK, DUSKY",0.1,159,104
2007,"SHARK, FINETOOTH",96.6,213046,143888
2007,"SHARK, HAMMERHEAD",42.9,94537,33976
2007,"SHARK, LEMON",29.6,65177,16933
2007,"SHARK, LEOPARD",11.2,24612,19878
2007,"SHARK, MAKOS",142.5,314204,207603
2007,"SHARK, OCEANIC WHITETIP",0.9,1874,960
2007,"SHARK, PACIFIC ANGEL",8,17668,10026
2007,"SHARK, PORBEAGLE",1.7,3789,2343
2007,"SHARK, SANDBAR",446.6,984644,401743
2007,"SHARK, SHORTFIN MAKO",106.7,235273,194893
2007,"SHARK, SILKY",2,4387,1270
2007,"SHARK, SMOOTH DOGFISH",737.9,1626883,536969
2007,"SHARK, SOUPFIN",17.2,37840,26229
2007,"SHARK, SPINNER",9.3,20572,7029
2007,"SHARK, SPINY DOGFISH",3504.8,7726784,1629326
2007,"SHARK, THRESHER",237.7,524107,370841
2007,"SHARK, TIGER",11,24264,8347
2007,"SHARKS",249.2,549356,1914552
2007,"SHEEPHEAD, CALIFORNIA",30.8,67812,300918
2007,"SHEEPSHEAD",750.9,1655393,735220
2007,"SHELLFISH",10754.9,23710313,14320873
2007,"SHRIMP, BLUE MUD",1.2,2695,3252
2007,"SHRIMP, BRINE",454.2,1001371,453960
2007,"SHRIMP, BROWN",54510.9,120174646,180810104
2007,"SHRIMP, FW ",0.1,120,225
2007,"SHRIMP, GHOST",12.6,27704,74292
2007,"SHRIMP, MARINE, OTHER",1486.7,3277510,12188165
2007,"SHRIMP, OCEAN",11121.1,24517589,11419871
2007,"SHRIMP, PACIFIC ROCK",126,277747,553684
2007,"SHRIMP, PENAEID",518,1141947,3718563
2007,"SHRIMP, PINK",2464.4,5433055,10616818
2007,"SHRIMP, ROCK",317.5,699943,1098636
2007,"SHRIMP, ROYAL RED",441.3,972812,2082810
2007,"SHRIMP, SEABOB",680,1499201,576486
2007,"SHRIMP, SPOT",117.3,258684,2879716
2007,"SHRIMP, WHITE",51868.5,114349298,203512221
2007,"SHRIMP,PANDALID",3767.4,8305622,3283064
2007,"SILVERSIDES",1.8,3992,3724
2007,"SKATE, BIG",0.1,220,336
2007,"SKATE, LITTLE",3387,7466995,646874
2007,"SKATES",23688.5,52223624,10054586
2007,"SKIPPERS",5.7,12676,3258
2007,"SMELT, EULACHON",3.6,7904,23437
2007,"SMELT, RAINBOW",379.3,836275,418200
2007,"SMELTS",192.6,424682,164567
2007,"SNAILS (CONCHS)",501.6,1105889,1710777
2007,"SNAPPER, BLACK",0.5,1142,1421
2007,"SNAPPER, BLACKFIN",3.2,7048,18584
2007,"SNAPPER, CUBERA",2.5,5519,10392
2007,"SNAPPER, DOG",0.5,1188,830
2007,"SNAPPER, GRAY",109.4,241204,521112
2007,"SNAPPER, LANE",15.2,33453,71003
2007,"SNAPPER, MUTTON",99.6,219542,478460
2007,"SNAPPER, QUEEN",7.3,15999,42750
2007,"SNAPPER, RED",1411.9,3112714,9969530
2007,"SNAPPER, SILK",17.3,38224,108043
2007,"SNAPPER, VERMILION",1570.6,3462495,8447034
2007,"SNAPPER, YELLOWTAIL",443.9,978635,2554816
2007,"SNAPPERS",112.4,247688,1243087
2007,"SOLE, CURLFIN",0.4,898,287
2007,"SOLE, DOVER",9195.7,20272776,7680092
2007,"SOLE, ENGLISH",677.2,1492959,493185
2007,"SOLE, FLATHEAD",16202.9,35720988,7527004
2007,"SOLE, PETRALE",2240.8,4939964,4966772
2007,"SOLE, REX",4648.8,10248655,2474836
2007,"SOLE, ROCK",34362,75754394,19375905
2007,"SOLE, SAND",20.4,44879,31616
2007,"SOLE, YELLOWFIN",109085.4,240489566,42708431
2007,"SPADEFISHES",52,114593,47676
2007,"SPEARFISHES",143.7,316880,346988
2007,"SPONGE, GRASS",61.5,135611,153179
2007,"SPONGE, SHEEPSWOOL",60.1,132431,461024
2007,"SPONGE, YELLOW",79.2,174590,282835
2007,"SPONGES",26.4,58116,40406
2007,"SPOT",2590.3,5710562,4318388
2007,"SQUID, CALIFORNIA MARKET",49438.3,108991769,29093607
2007,"SQUID, LONGFIN",12326.1,27174180,23234178
2007,"SQUID, NORTHERN SHORTFIN",3674.9,8101681,1994305
2007,"SQUID, ROBUST CLUBHOOK",6.1,13440,4032
2007,"SQUIDS",1324.9,2920767,217439
2007,"SQUIRRELFISHES",16.4,36058,135434
2007,"STURGEON, GREEN",0.1,261,153
2007,"STURGEON, WHITE",142.9,315117,665298
2007,"SUCKERS",35.5,78172,20532
2007,"SUNFISHES",0.1,256,334
2007,"SURFPERCHES",8.2,18029,29119
2007,"SURGEONFISHES",38.6,85177,154479
2007,"SWORDFISH",3668.9,8088465,20115544
2007,"TARPON, HAWAIIAN",0.5,1206,1242
2007,"TAUTOG",153.6,338621,738641
2007,"THORNYHEAD, SHORTSPINE",957,2109735,2509312
2007,"THREADFINS",0.1,229,1373
2007,"THRESHER SHARKS",48.8,107654,45593
2007,"TILAPIAS",43.9,96826,61402
2007,"TILEFISH, BLUELINE",100.6,221812,250932
2007,"TILEFISH, GOLDEN",1030.9,2272622,5809186
2007,"TILEFISH, SAND",0.9,1881,1993
2007,"TILEFISHES",1.2,2689,2910
2007,"TOADFISHES",3.3,7301,26923
2007,"TRIGGERFISH, GRAY",17.2,37999,33741
2007,"TRIPLETAIL",5,11100,23803
2007,"TROUT, LAKE",266.4,587300,217515
2007,"TROUT, RAINBOW",217.8,480122,668321
2007,"TUNA, ALBACORE",11990.9,26435054,22912039
2007,"TUNA, BIGEYE",6196.5,13660705,44922222
2007,"TUNA, BLACKFIN",9.2,20329,21652
2007,"TUNA, BLUEFIN",246.6,543662,3518450
2007,"TUNA, BLUEFIN PACIFIC",44.7,98626,57942
2007,"TUNA, KAWAKAWA",1.2,2548,3949
2007,"TUNA, LITTLE TUNNY",325.2,716942,220795
2007,"TUNA, SKIPJACK",335.7,740122,804516
2007,"TUNA, YELLOWFIN",3817.6,8416342,21389339
2007,"TUNAS",3.4,7436,24436
2007,"TURTLE, SLIDERS",0.5,1129,1216
2007,"TURTLE, SNAPPING",54.7,120511,173388
2007,"TURTLE, SOFT-SHELL",0.2,422,874
2007,"WAHOO",404.1,890936,2346772
2007,"WALLEYE",9.1,19959,19275
2007,"WEAKFISH",413.1,910653,988142
2007,"WHELK, CHANNELED",526.6,1161009,3508448
2007,"WHELK, KNOBBED",163.3,360093,703190
2007,"WHITEFISH, LAKE",4548.3,10027162,7819067
2007,"WHITEFISH, ROUND",5.1,11340,6354
2007,"WOLF-EEL",0.2,416,522
2007,"WOLFFISH, ATLANTIC",64,141008,99503
2007,"WRECKFISH",0.2,468,1291
2007,"YELLOWTAIL JACK",11.1,24458,36210
2008,"ABALONES",0.3,677,2746
2008,"ALEWIFE",640.9,1412957,291065
2008,"ALFONSIN",0,38,178
2008,"AMBERJACK",87.6,193190,157366
2008,"AMBERJACK, GREATER",489.7,1079661,1168978
2008,"AMBERJACK, LESSER",11.4,25040,33337
2008,"ANCHOVIES",24.7,54448,15069
2008,"ANCHOVY, NORTHERN",14620.3,32232019,1656993
2008,"ARGENTINES",1.1,2404,1671
2008,"ATKA MACKEREL",57620.1,127029380,19522782
2008,"AUSTRALIAN ROCKLING",0.7,1468,1255
2008,"BALLYHOO",346.5,763917,633611
2008,"BARRACUDA, PACIFIC",10.1,22162,15945
2008,"BARRACUDAS",59.7,131700,110154
2008,"BARRELFISH",6.7,14709,32923
2008,"BASS, LONGTAIL",0.1,294,314
2008,"BASS, ROCK",1.2,2653,2265
2008,"BASS, STRIPED",3389.5,7472411,15799124
2008,"BASS, WHITE",193.4,426303,320098
2008,"BIGEYE",1.7,3775,3814
2008,"BILLFISHES",0.1,121,90
2008,"BLACK DRIFTFISH",2.1,4686,6267
2008,"BLOODWORMS",243.6,537010,5912904
2008,"BLUEFISH",2799.6,6171947,2675890
2008,"BONITO, ATLANTIC",26.7,58877,118331
2008,"BONITO, PACIFIC",802.8,1769786,643425
2008,"BOWFIN",132.4,291875,332166
2008,"BROTULA, BEARDED",4.9,10790,11822
2008,"BUFFALOFISHES",1647.5,3632048,815888
2008,"BURBOT",5.6,12286,5434
2008,"BUTTERFISH",971,2140647,1228354
2008,"CABEZON",47.8,105337,499514
2008,"CARP, COMMON",518.7,1143473,203467
2008,"CARP, GRASS",31.7,69801,13126
2008,"CARPS AND MINNOWS",26,57328,268349
2008,"CATFISH, BLUE",1526.8,3366092,1564401
2008,"CATFISH, CHANNEL",273.8,603709,344719
2008,"CATFISH, FLATHEAD",148.1,326399,162384
2008,"CATFISHES & BULLHEADS",2032.9,4481707,2250633
2008,"CHUBS",332.9,733966,888842
2008,"CLAM, ARC, BLOOD",11.4,25241,30854
2008,"CLAM, ARCTIC SURF (STIMPSON)",0,6,0
2008,"CLAM, ATLANTIC JACKKNIFE",33,72807,428199
2008,"CLAM, ATLANTIC SURF",22866.3,50411063,32298819
2008,"CLAM, BUTTER",7.6,16650,22901
2008,"CLAM, MANILA",569.9,1256293,21584236
2008,"CLAM, NORTHERN QUAHOG",3099.1,6832330,45288119
2008,"CLAM, OCEAN QUAHOG",14082.2,31045580,18259065
2008,"CLAM, PACIFIC GEODUCK",1307.9,2883324,44324172
2008,"CLAM, PACIFIC LITTLENECK",14.6,32264,90961
2008,"CLAM, PACIFIC RAZOR",44.5,98025,398235
2008,"CLAM, PACIFIC, GAPER",2.2,4864,11223
2008,"CLAM, QUAHOG",349.7,770847,5072782
2008,"CLAM, SOFTSHELL",1788.3,3942537,22467262
2008,"CLAMS OR BIVALVES",4658.3,10269734,6604049
2008,"COBIA",78,172058,418478
2008,"COCKLE, NUTTALL",25.9,57112,74159
2008,"COD, ATLANTIC",8690.2,19158329,30783436
2008,"COD, PACIFIC",224055.3,493952297,274159647
2008,"CRAB, ATLANTIC ROCK",2178.1,4801763,2176543
2008,"CRAB, BLUE",72650.4,160165034,154835668
2008,"CRAB, BLUE, PEELER",852.2,1878826,3970418
2008,"CRAB, BLUE, SOFT",126.2,278215,1598772
2008,"CRAB, BLUE, SOFT AND PEELER",28.1,61854,526459
2008,"CRAB, DEEPSEA GOLDEN",220.1,485273,768769
2008,"CRAB, DEEPSEA RED",0.1,220,484
2008,"CRAB, DUNGENESS",22655,49945118,118736333
2008,"CRAB, FLORIDA STONE CLAWS",2843.8,6269398,19405842
2008,"CRAB, GREEN",87.7,193393,199023
2008,"CRAB, HORSESHOE",596.5,1315135,836135
2008,"CRAB, JONAH",4119.3,9081516,4940050
2008,"CRAB, KING",12341.4,27207754,120202900
2008,"CRAB, RED ROCK",553.9,1221214,1633234
2008,"CRAB, SNOW",28323.6,62442257,101157470
2008,"CRAB, SOUTHERN TANNER",1649.2,3635754,6044101
2008,"CRAB, SPIDER",3.4,7595,3798
2008,"CRABS ",1720.6,3793325,3532439
2008,"CRAPPIE",2.7,5953,8922
2008,"CRAYFISHES OR CRAWFISHES",7208.2,15891238,9706751
2008,"CREOLE-FISH",0,85,140
2008,"CROAKER, ATLANTIC",8551.6,18852758,9775819
2008,"CROAKER, PACIFIC WHITE",32.3,71144,44756
2008,"CUNNER",3.7,8236,28412
2008,"CUSK",53.1,117071,110939
2008,"CUTLASSFISH, ATLANTIC",25.3,55816,39204
2008,"DEALFISH",11.4,25232,10350
2008,"DOLPHINFISH",1053.6,2322820,5219767
2008,"DORY, AMERICAN JOHN",27.4,60321,55921
2008,"DRUM, BLACK",2013.7,4439311,3571825
2008,"DRUM, FRESHWATER",437.3,964160,161857
2008,"DRUM, RED",119.3,263042,403455
2008,"DRUMS",3.7,8132,5034
2008,"ECHINODERM",0.2,508,1163
2008,"EEL, AMERICAN",356.5,785957,2996864
2008,"EEL, CONGER",27.6,60767,35685
2008,"EELS",5.8,12751,56753
2008,"EELS, SNAKE",0,84,84
2008,"EMPERORS",1.4,3138,11155
2008,"ESCOLAR",51.1,112574,120775
2008,"FINFISHES, UNC BAIT AND ANIMAL FOOD",1283.2,2828991,599446
2008,"FINFISHES, UNC FOR FOOD",1139.6,2512445,181189
2008,"FINFISHES, UNC GENERAL",2805.1,6184111,4494357
2008,"FLATFISH",10236.8,22568011,10079128
2008,"FLOUNDER, ARROWTOOTH",39173.2,86361302,6789191
2008,"FLOUNDER, FOURSPOT",9.1,20061,6829
2008,"FLOUNDER, PACIFIC, SANDDAB",131.4,289775,135437
2008,"FLOUNDER, SOUTHERN",1215.5,2679726,5761649
2008,"FLOUNDER, STARRY",17.9,39436,25188
2008,"FLOUNDER, SUMMER",4096.1,9030351,21926159
2008,"FLOUNDER, WINDOWPANE",117.5,259013,138128
2008,"FLOUNDER, WINTER",2311.4,5095612,9702441
2008,"FLOUNDER, WITCH",999.6,2203644,5189665
2008,"FLOUNDER, YELLOWTAIL",1658.3,3655959,5480812
2008,"FLOUNDER,ATLANTIC,PLAICE",1104.5,2434881,4155019
2008,"FLOUNDER,PACIFIC,SANDDAB",62.7,138137,58568
2008,"FLOUNDERS, RIGHTEYE",0.3,596,348
2008,"FLYINGFISHES",0,1,2
2008,"GAG",929.7,2049645,7053614
2008,"GARS",323.9,714003,611527
2008,"GLASSEYE SNAPPER",1.5,3244,10474
2008,"GOATFISHES",16.6,36605,148563
2008,"GOLDFISH",31,68288,36939
2008,"GOOSEFISH",11183.3,24654747,27178996
2008,"GRAYSBY",0.2,448,1683
2008,"GREENLING, KELP",23.2,51246,256780
2008,"GRENADIERS",120.9,266508,50939
2008,"GROUPER, BLACK",54.2,119578,386809
2008,"GROUPER, MARBLED",3.4,7600,16494
2008,"GROUPER, MISTY",0.8,1741,5022
2008,"GROUPER, RED",2846.4,6275222,15372086
2008,"GROUPER, SNOWY",133.4,294017,810393
2008,"GROUPER, WARSAW",41.4,91342,232881
2008,"GROUPER, YELLOWEDGE",444.2,979266,3113237
2008,"GROUPER, YELLOWFIN",1.9,4262,14514
2008,"GROUPERS",10.2,22515,105993
2008,"GRUNT, WHITE",18.8,41366,51209
2008,"GRUNTS",155.9,343609,307050
2008,"HADDOCK",6353.2,14006277,16478717
