"TaxonKey","TaxonName","CommonName","TargetGrpNum","ISSCAAP","ClaCode","OrdCode","FamCode","GenCode","SpeCode"
690273,"Nephrops norvegicus","Norway lobster",27,43,901009,910032,900010,910402,926023
690274,"Meganyctiphanes norvegica","Norwegian krill",30,46,901009,910032,900496,908380,927324
690275,"Arctica islandica","Ocean quahog",29,56,901062,910261,901847,900684,948751
690279,"Ostrea lurida","Olympia flat oyster",29,53,901062,910253,901824,911156,948101
690282,"Argopecten ventricosus","Pacific calico scallop",29,55,901062,910253,901460,900740,947326
690283,"Crassostrea gigas","Pacific cupped oyster",29,53,901062,910253,901824,903275,948094
690284,"Panopea abrupta","Pacific geoduck",29,56,901062,910250,901808,911377,949109
690285,"Protothaca staminea","Pacific littleneck clam",29,56,901062,910261,901881,913476,948833
690286,"Siliqua patula","Pacific razor clam",29,56,901062,910261,901869,914862,947870
690287,"Cancer productus","Pacific rock crab",27,42,901009,910032,900407,901918,927121
690296,"Loligo gahi","Patagonian squid",25,57,901063,910267,901915,907848,957947
690300,"Pteria penguin","Penguin wing oyster",29,81,901062,910256,901841,913758,983848
690302,"Haliotis midae","Perlemoen abalone",29,52,901064,910286,902757,905845,983746
690303,"Argopecten purpuratus","Peruvian calico scallop",29,55,901062,910253,901460,900740,983691
690304,"Lobatus gigas","Pink conch",29,52,901064,910281,902066,924923,902799
690305,"Palinurus mauritanicus","Pink spiny lobster",27,43,901009,910032,900013,911325,915024
690306,"Crassostrea angulata","Portuguese cupped oyster",29,53,901062,910253,901824,903275,948096
690309,"Venerupis corrugata","Corrugated venus",29,56,901062,910261,901881,915747,948843
690313,"Chionoecetes opilio","Snow crab",27,42,901009,910032,900457,902569,926934
690314,"Aequipecten opercularis","Queen scallop",29,55,901062,910253,901460,909140,947421
690317,"Haliotis rufescens","Red abalone",29,52,901064,910286,902757,905845,902570
690318,"Pyura stolonifera","Red bait",29,74,901028,910092,900996,917910,955330
690320,"Chaceon quinquedens","Red deepsea crab",27,42,901009,910032,900431,902242,919471
690321,"Jasus edwardsii","Red rock lobster",27,43,901009,910032,900013,906967,921090
690322,"Pyura chilensis","Red sea squirt",29,74,901028,910092,900996,917910,955282
690324,"Asterias rubens","Red starfish",29,76,901043,910193,901609,900876,948661
690325,"Paralomis aculeata","Red stone crab",27,44,901009,910032,900448,911061,983801
690327,"Farfantepenaeus brasiliensis","Redspotted shrimp",26,45,901009,910032,900009,903873,914596
690328,"Penaeus penicillatus","Redtail prawn",26,45,901009,910032,900009,912039,983826
690332,"Mytilus platensis","River Plata mussel",29,54,901062,910251,901813,910031,983786
690334,"Sicyonia brevirostris","Rock shrimp",26,45,901009,910032,900484,914838,925489
690335,"Pleoticus robustus","Royal red shrimp",26,45,901009,910032,900007,912707,925467
690336,"Panulirus regius","Royal spiny lobster",27,43,901009,910032,900013,911390,915038
690337,"Mya arenaria","Sand gaper",29,56,901062,910250,901809,909917,947985
690338,"Farfantepenaeus paulensis","Sao Paulo shrimp",26,45,901009,910032,900009,903873,914601
690341,"Panulirus homarus","Scalloped spiny lobster",27,43,901009,910032,900013,911390,915031
690343,"Plesiopenaeus edwardsianus","Scarlet shrimp",26,45,901009,910032,900395,912722,983842
690354,"Martialia hyadesi","Sevenstar flying squid",25,57,901063,910267,901920,908289,957699
690356,"Metapenaeus joyneri","Shiba shrimp",26,45,901009,910032,900009,908681,925237
690363,"Pinctada maxima","Silverlip pearl oyster",29,81,901062,910256,901841,912514,983838
690364,"Crassostrea iredalei","Slipper cupped oyster",29,53,901062,910253,901824,903275,983723
690366,"Haliotis diversicolor","Small abalone",29,52,901064,910286,902757,905845,983744
690368,"Mactra glabrata","Smooth mactra",29,56,901062,910261,901865,908138,983769
690370,"Paralomis granulosa","Softshell red crab",27,44,901009,910032,900448,911061,983803
690374,"Perna perna","South American rock mussel",29,54,901062,910251,901813,912129,947109
690376,"Farfantepenaeus subtilis","Southern brown shrimp",26,45,901009,910032,900009,903873,914602
690377,"Lithodes antarcticus","Southern king crab",27,44,901009,910032,900448,907791,983760
690378,"Farfantepenaeus notialis","Southern pink shrimp",26,45,901009,910032,900009,903873,914600
690379,"Trachysalambria curvirostris","Southern rough shrimp",26,45,901009,910032,900009,916283,914908
690381,"Palinurus gilchristi","Southern spiny lobster",27,43,901009,910032,900013,911325,915023
690382,"Litopenaeus schmitti","Southern white shrimp",26,45,901009,910032,900009,907805,914914
690383,"Metapenaeus monoceros","Speckled shrimp",26,45,901009,910032,900009,908681,925244
690387,"Maja squinado","Spinous spider crab",27,42,901009,910032,900450,908167,909325
690392,"Squilla mantis","Spottail mantis squillid",26,47,901009,910038,900627,915195,927264
690393,"Squilla biformis","Squilla biformis",26,47,901009,910038,900627,915195,993289
690398,"Mactromeris polynyma","Arctic surfclam",29,56,901062,910261,901865,908140,947862
690399,"Lithodes maia","Stone king crab",27,44,901009,910032,900448,907791,983762
690400,"Paracentrotus lividus","Stony sea urchin",29,76,901045,910206,901652,911441,949994
690403,"Aristeus varidens","Striped red shrimp",26,45,901009,910032,900395,900754,925512
690404,"Chamelea gallina","Striped venus",29,56,901062,910261,901881,902286,947279
690406,"Lithodes murrayi","Subantarctic stone crab",27,44,901009,910032,900448,907791,983763
690407,"Crassostrea rivularis","Suminoe oyster",29,53,901062,910253,901824,903275,983725
690411,"Protothaca thaca","Taca clam",29,56,901062,910261,901881,913476,948841
690416,"Jasus tristani","Tristan da Cunha lobster",27,43,901009,910032,900013,906967,914809
690420,"Haliotis tuberculata","Tuberculate abalone",29,52,901064,910286,902757,905845,902581
690423,"Mimachlamys varia","Variegated scallop",29,55,901062,910253,901460,919144,947725
690425,"Necora puber","Velvet swimcrab",27,42,901009,910032,900473,910152,983789
690429,"Patinopecten caurinus","Weathervane scallop",29,55,901062,910253,901460,911932,947218
690430,"Nototodarus sloanii","Wellington flying squid",25,57,901063,910267,901920,910613,957261
690431,"Chaceon maritae","West African geryon",27,42,901009,910032,900431,902242,919480
690432,"Melicertus latisulcatus","Western king prawn",26,45,901009,910032,900009,908451,914922
690433,"Litopenaeus occidentalis","Western white shrimp",26,45,901009,910032,900009,907805,914913
690434,"Buccinum undatum","Whelk",29,52,901064,910280,901998,901606,905371
690440,"Litopenaeus vannamei","Whiteleg shrimp",26,45,901009,910032,900009,907805,914917
690444,"Farfantepenaeus californiensis","Yellowleg shrimp",26,45,901009,910032,900009,903873,914598
690445,"Pecten yessoensis","Yesso scallop",29,55,901062,910253,901460,911953,983811
690455,"Paralomis formosa","Formosan snow crab",27,44,901009,910032,900448,911061,983802
690470,"Ommastrephes bartramii","Neon flying squid",25,57,901063,910267,901920,910844,958132
690494,"Strongylocentrotus droebachiensis","Green sea urchin",29,76,901045,910206,901654,915441,950007
690595,"Loligo forbesii","Veined squid",25,57,901063,910267,901915,907848,957479
690598,"Scyllarides latus","Mediterranean slipper lobster",27,43,901009,910032,900015,914698,926141
690599,"Stramonita haemastoma","Hays rock shell",29,52,901064,910280,902011,915402,902415
690605,"Cerastoderma edule","Common cockle",29,56,901062,910261,901849,902150,948263
690606,"Cervimunida johni","Carrot squat lobster",27,44,901009,910032,900429,902222,983702
690608,"Erimacrus isenbeckii","Hair Crab",27,44,901009,910032,900409,904758,927118
690609,"Haliporoides diomedeae","Chilean knife shrimp",26,45,901009,910032,900007,905851,925486
690610,"Heterocarpus vicarius","Northern nylon shrimp",26,45,901009,910032,900461,906238,925929
690611,"Ibacus ciliatus","Sand Crayfish",27,43,901009,910032,900015,906700,915062
690612,"Lithodes aequispinus","Same-spine stone crab",27,44,901009,910032,900448,907791,921045
690613,"Megabalanus psittacus","Giant barnacle",29,47,901010,910057,900814,908336,983774
690614,"Mithrax armatus","Armored spider crab",27,42,901009,910032,900450,908958,983780
690615,"Pandalopsis japonica","Sidestripe shrimp",26,45,901009,910032,900461,911357,924563
690616,"Pandalus goniurus","Humpy shrimp",26,45,901009,910032,900461,911358,925893
690617,"Pandalus hypsinotus","Coonstriped shrimp",26,45,901009,910032,900461,911358,925898
690618,"Pandalus kessleri","Grass shrimp",26,45,901009,910032,900461,911358,925902
690619,"Panulirus gracilis","Blue spiny lobster",27,43,901009,910032,900013,911390,915030
690620,"Paralithodes brevipes","Spiny king crab",27,44,901009,910032,900448,911596,926513
690621,"Paralithodes camtschaticus","Red king crab",27,44,901009,910032,900448,911596,926511
690622,"Paralithodes platypus","Blue king crab",27,44,901009,910032,900448,911596,926512
690623,"Patinopecten yessoensis","Large weathervane scallop",29,55,901062,910253,901460,911932,983805
690624,"Pleuroncodes monodon","Squat Lobster",27,44,901009,910032,900429,912755,983843
690625,"Pleuroncodes planipes","Pelagic red crab",27,44,901009,910032,900429,912755,926615
690628,"Sicyonia ingentis","Ridgeback rock shrimp",26,45,901009,910032,900484,914838,925497
690629,"Tivela mactroides","Trigonal tivela",29,56,901062,910261,901881,916197,948899
690631,"Spisula ovalis","Venus clam",29,56,901062,910261,901865,915163,947263
690649,"Anadara ovalis","Oval blood ark",29,56,901062,910248,901798,900231,947559
690651,"Clinocardium nuttallii","Nuttall cockle",29,56,901062,910261,901849,902889,948544
690658,"Loligo opalescens","California market squid",25,57,901063,910267,901915,907848,957476
690660,"Pandalus jordani","Ocean shrimp",26,45,901009,910032,900461,911358,925894
690664,"Tresus nuttallii","Pacific gaper clam",29,56,901062,910261,901865,916313,926940
690665,"Upogebia pugettensis","Blue mud shrimp",27,47,901009,910032,900017,916673,926122
690666,"Cardisoma guanhumi","Blue land crab",27,47,901009,910032,900430,901999,927250
690670,"Sepioteuthis lessoniana","Bigfin reef squid",25,57,901063,910267,901915,914774,957302
690671,"Spisula solida","Surf clam",29,56,901062,910261,901865,915163,947944
690673,"Tridacna maxima","Maxima clam",29,56,901062,910261,902759,916372,983870
690674,"Zidona dufresnei","Angulate volute",29,52,901064,910280,902020,917097,983881
690675,"Tapes rhomboides","Banded carpet shell",29,56,901062,910261,901881,915747,948845
690676,"Liocarcinus depurator","Blueleg swimcrab",27,42,901009,910032,900473,907726,983758
690677,"Semele solida","Chilean semele",29,56,901062,910261,901872,914743,983856
690678,"Glycymeris glycymeris","Dog cockle",29,56,901062,910248,901800,905507,947609
690679,"Chlamys delicatula","Delicate scallop",29,55,901062,910253,901460,902615,983883
690680,"Palaemon longirostris","Delta prawn",26,45,901009,910032,900459,911305,924528
690681,"Thenus orientalis","Flathead lobster",27,43,901009,910032,900015,916048,915105
690682,"Tawera gayi","Gay's little venus",29,56,901062,910261,901881,915785,983865
690683,"Aristaeomorpha foliacea","Giant red shrimp",26,45,901009,910032,900395,900751,925506
690684,"Eledone cirrhosa","Horned octopus",25,57,901063,910263,901890,904516,958213
690685,"Charonia lampas","Knobbed triton",29,52,901064,910281,902062,902300,9105663
690686,"Zygochlamys patagonica","Patagonean scallop",29,55,901062,910253,901460,917131,983884
690687,"Scrobicularia plana","Peppery furrow shell",29,56,901062,910261,901872,914684,948642
690688,"Paphies australis","Pipi wedge clam",29,56,901062,910261,901866,918096,983800
690689,"Bolinus brandaris","Purple dye murex",29,52,901064,910280,902011,901384,983695
690690,"Callista chione","Smooth callista",29,56,901062,910261,901881,901812,947275
690691,"Jasus paulensis","St. Paul rock lobster",27,43,901009,910032,900013,906967,914808
690692,"Chione stutchburyi","Stutchbury's venus",29,56,901062,910261,901881,902565,983708
690693,"Venus verrucosa","Warty venus",29,56,901062,910261,901881,916811,948967
690694,"Nematopalaemon schmitti","Whitebelly prawn",26,45,901009,910032,900459,910188,924565
690695,"Cyclina sinensis","Oriental cyclina",29,56,901062,910261,901881,903378,983727
690698,"Sinonovacula constricta","Chinese razor clam",29,56,901062,910261,901873,914895,983857
690750,"Tonna galea","Helmet ton",29,52,901064,910281,902068,916232,904990
690751,"Pitar rostratus","Rostrate pitar",29,56,901062,910261,901881,912557,983839
690752,"Acanthocardia tuberculata","Tuberculate cockle",29,56,901062,910261,901849,909313,947937
690753,"Chaceon affinis","Deepsea red crab",27,42,901009,910032,900431,902242,919469
690754,"Ensis ensis","Pod razor",29,56,901062,910261,901869,904610,948550
690755,"Ensis siliqua","Sword razor shell",29,56,901062,910261,901869,904610,948552
690756,"Laevicardium crassum","Norwegian egg cockle",29,56,901062,910261,901849,907197,948258
690758,"Palaemonetes varians","Atlantic ditch shrimp",26,45,901009,910032,900459,911308,924946
690759,"Pharus legumen","Bean solen",29,56,901062,910261,901869,922791,989724
690761,"Terebra areolata","Fly spotted auger",29,52,901064,910280,902017,915884,987075
690762,"Thalamita crenata","Crenate swimming crab",27,42,901009,910032,900473,915971,921361
690763,"Tonna perdix","Pacific partridge tun",29,52,901064,910281,902068,916232,986940
690764,"Toxopneustes pileolus","Flower urchin",29,76,901045,910212,901668,916259,986769
690765,"Tripneustes gratilla","Shortspine urchin",29,76,901045,910212,901668,916404,986771
690766,"Trochus niloticus","Commercial top",29,81,901064,910271,901953,916451,986799
690767,"Turbo setosus","Rough turban",29,52,901064,910286,901954,916542,986817
690768,"Vasum turbinellum","Top vase",29,52,901064,910280,902018,91783,987038
690769,"Zosimus aeneus","Shallow reef crab",27,44,901009,910032,900494,917122,921465
690770,"Carpilius convexus","Red reef crab",27,44,901009,910032,900408,902045,921379
690771,"Carpilius maculatus","Spotted reef crab",27,44,901009,910032,900408,902045,921380
690772,"Cassis cornuta","Horned helmet",29,52,901064,910281,902035,909678,904881
690773,"Conus ebraeus","Hebrew cone",29,52,901064,910280,902001,903113,991941
690774,"Conus striatus","Striated cone",29,52,901064,910280,902001,903113,991954
690775,"Cypraea aurantium","Golden cowry",29,52,901064,910281,902038,903489,990262
690776,"Cypraea erosa","Eroded cowrie",29,52,901064,910281,902038,903489,986916
690777,"Cypraea mappa","Map cowrie",29,52,901064,910281,902038,903489,986903
690778,"Cypraea mauritiana","Humpback cowrie",29,52,901064,910281,902038,903489,986904
690779,"Cypraea tigris","Tiger cowrie",29,52,901064,910281,902038,903489,986906
690780,"Cypraea ventriculus","Tummy cowrie",29,52,901064,910281,902038,903489,986926
690781,"Daldorfia horrida","Horrid elbow crab",27,44,901009,910032,900465,903583,921161
690782,"Dardanus megistos","Whitespotted hermit",27,44,901009,910032,900420,903608,921040
690783,"Diadema savignyi","Savigny's long-spine sea urchin",29,76,901045,910205,901651,903930,986747
690784,"Echinothrix calamaris","Blackbanded seaurchin",29,76,901045,910205,901651,904442,986752
690785,"Echinothrix diadema","Blue-black urchin",29,76,901045,910205,901651,904442,950317
690786,"Eriphia sebana","Smooth redeyed crab",27,44,901009,910032,900451,904764,920678
690787,"Etisus splendidus","Splendid spooner",27,44,901009,910032,900494,904815,921397
690788,"Gafrarium tumidum","Tumid venus",29,52,901062,910261,901881,905272,986649
690789,"Hexabranchus sanguineus","Spanish dancer",29,52,901064,910284,902116,906326,989489
690790,"Holothuria atra","Lollyfish",29,76,901046,910214,900101,906441,950229
690791,"Holothuria edulis","Pinkfish",29,76,901046,910214,900101,906441,986486
690793,"Lambis lambis","Common spider conch",29,52,901064,910281,902066,907233,986869
690794,"Lambis truncata","Giant spider conch",29,52,901064,910281,902066,907233,986871
690795,"Nerita versicolor","Plicate nerite",29,52,901064,910282,902080,910416,990118
690796,"Nerita polita","Polished nerite",29,52,901064,910282,902080,910416,986832
690797,"Callistoctopus ornatus","Ornate octopus",25,57,901063,910263,901890,924836,957248
690798,"Oratosquilla oratoria","Japanese squillid mantis shrimp",26,45,901009,910038,900627,911023,983465
690799,"Palinurellus wieneckii","Indo-Pacific furry lobster",27,43,901009,910032,900013,911323,915107
690800,"Panulirus ornatus","Ornate spiny lobster",27,43,901009,910032,900013,911390,915035
690801,"Panulirus penicillatus","Pronghorn spiny lobster",27,43,901009,910032,900013,911390,909316
690802,"Panulirus versicolor","Painted spiny lobster",27,43,901009,910032,900013,911390,915040
690803,"Parribacus antarcticus","Sculptured mitten lobster",27,43,901009,910032,900015,911896,926142
690804,"Pinna bicolor","Bicolor pen shell",29,52,901062,910256,901840,912517,946995
690805,"Portunus sanguinolentus","Three-spot swimming crab",27,42,901009,910032,900473,913186,926815
690806,"Sepia latimanus","Broadclub cuttlefish",25,57,901063,910264,901897,914767,957385
690807,"Stichopus horrens","Selenka's sea cucumber",29,76,901046,910214,900102,915357,983495
690808,"Strombus gibberulus","Gibbose conch",29,52,901064,910281,902066,915437,986875
690809,"Strombus luhuanus","Strawberry conch",29,52,901064,910281,902066,915437,986878
690810,"Tectus pyramis","Pyramid top",29,52,901064,910271,901953,915805,986796
690811,"Terebra crenulata","Crenulated auger",29,52,901064,910280,902017,915884,992250
690812,"Terebra maculata","Marlinspike",29,52,901064,910280,902017,915884,987073
690813,"Acanthopleura gemmata","Northern spined chiton",29,52,901066,910296,902218,909506,989029
690814,"Acanthopleura spinosa","Spiney chiton",29,52,901066,910296,902218,909506,989855
690815,"Actinopyga obesa","Plump sea cucumber",29,76,901046,910214,900101,909776,989827
